city,lat,lon,date,temp,clouds,wind,rain
Metz,49.1196964,6.1763552,2025-11-07,7.21,83,0.92,0.0
Metz,49.1196964,6.1763552,2025-11-07,6.07,84,0.91,0.0
Metz,49.1196964,6.1763552,2025-11-07,5.1,74,1.11,0.0
Metz,49.1196964,6.1763552,2025-11-07,9.83,30,1.39,0.0
Metz,49.1196964,6.1763552,2025-11-07,13.35,22,1.22,0.0
Metz,49.1196964,6.1763552,2025-11-07,12.47,64,0.92,0.0
Metz,49.1196964,6.1763552,2025-11-07,9.42,68,0.62,0.0
Metz,49.1196964,6.1763552,2025-11-07,8.85,96,0.56,0.0
Metz,49.1196964,6.1763552,2025-11-08,8.12,98,0.72,0.0
Metz,49.1196964,6.1763552,2025-11-08,7.44,18,0.15,0.0
Metz,49.1196964,6.1763552,2025-11-08,6.86,10,0.38,0.0
Metz,49.1196964,6.1763552,2025-11-08,9.97,6,0.45,0.0
Metz,49.1196964,6.1763552,2025-11-08,13.27,6,1.82,0.0
Metz,49.1196964,6.1763552,2025-11-08,12.52,68,1.04,0.0
Metz,49.1196964,6.1763552,2025-11-08,10.2,53,0.9,0.0
Metz,49.1196964,6.1763552,2025-11-08,10.64,97,1.37,0.0
Metz,49.1196964,6.1763552,2025-11-09,10.27,99,1.18,0.0
Metz,49.1196964,6.1763552,2025-11-09,10.0,100,1.0,0.0
Metz,49.1196964,6.1763552,2025-11-09,9.77,100,1.43,0.0
Metz,49.1196964,6.1763552,2025-11-09,10.54,100,0.64,0.1
Metz,49.1196964,6.1763552,2025-11-09,11.47,100,2.47,0.57
Metz,49.1196964,6.1763552,2025-11-09,10.73,100,2.3,0.13
Metz,49.1196964,6.1763552,2025-11-09,9.51,99,1.27,0.0
Metz,49.1196964,6.1763552,2025-11-09,9.13,97,1.53,0.0
Metz,49.1196964,6.1763552,2025-11-10,9.4,98,1.6,0.0
Metz,49.1196964,6.1763552,2025-11-10,9.46,100,1.07,0.0
Metz,49.1196964,6.1763552,2025-11-10,9.54,100,1.23,0.0
Metz,49.1196964,6.1763552,2025-11-10,9.92,89,1.49,0.0
Metz,49.1196964,6.1763552,2025-11-10,12.31,70,1.85,0.0
Metz,49.1196964,6.1763552,2025-11-10,11.45,100,1.39,0.0
Metz,49.1196964,6.1763552,2025-11-10,9.34,100,1.13,0.0
Metz,49.1196964,6.1763552,2025-11-10,8.32,96,1.51,0.0
Metz,49.1196964,6.1763552,2025-11-11,9.0,96,1.2,0.22
Metz,49.1196964,6.1763552,2025-11-11,8.99,100,1.63,0.0
Metz,49.1196964,6.1763552,2025-11-11,8.81,100,1.57,0.0
Metz,49.1196964,6.1763552,2025-11-11,9.77,100,0.79,0.0
Metz,49.1196964,6.1763552,2025-11-11,10.85,100,0.55,0.0
Metz,49.1196964,6.1763552,2025-11-11,10.76,93,0.88,0.0
Perpignan,42.6985304,2.8953121,2025-11-06,14.41,99,7.69,1.26
Perpignan,42.6985304,2.8953121,2025-11-06,14.2,100,2.47,1.12
Perpignan,42.6985304,2.8953121,2025-11-07,14.45,100,5.19,1.5
Perpignan,42.6985304,2.8953121,2025-11-07,13.76,100,3.87,0.0
Perpignan,42.6985304,2.8953121,2025-11-07,12.45,99,4.39,0.0
Perpignan,42.6985304,2.8953121,2025-11-07,14.46,97,3.8,0.0
Perpignan,42.6985304,2.8953121,2025-11-07,15.35,99,4.44,0.0
Perpignan,42.6985304,2.8953121,2025-11-07,17.46,64,1.56,0.0
Perpignan,42.6985304,2.8953121,2025-11-07,15.11,63,1.32,0.0
Perpignan,42.6985304,2.8953121,2025-11-07,13.12,33,2.01,0.0
Perpignan,42.6985304,2.8953121,2025-11-08,12.62,30,1.24,0.0
Perpignan,42.6985304,2.8953121,2025-11-08,12.79,99,1.13,0.0
Perpignan,42.6985304,2.8953121,2025-11-08,12.94,99,1.28,0.11
Perpignan,42.6985304,2.8953121,2025-11-08,14.16,100,5.21,0.0
Perpignan,42.6985304,2.8953121,2025-11-08,15.29,100,6.8,0.0
Perpignan,42.6985304,2.8953121,2025-11-08,14.79,98,8.92,0.0
Perpignan,42.6985304,2.8953121,2025-11-08,14.15,99,8.35,0.0
Perpignan,42.6985304,2.8953121,2025-11-08,14.13,89,8.12,0.0
Perpignan,42.6985304,2.8953121,2025-11-09,13.95,93,8.34,0.0
Perpignan,42.6985304,2.8953121,2025-11-09,13.28,74,8.32,0.0
Perpignan,42.6985304,2.8953121,2025-11-09,12.77,50,8.27,0.0
Perpignan,42.6985304,2.8953121,2025-11-09,14.63,27,7.84,0.0
Perpignan,42.6985304,2.8953121,2025-11-09,16.92,14,7.47,0.0
Perpignan,42.6985304,2.8953121,2025-11-09,16.33,1,5.71,0.0
Perpignan,42.6985304,2.8953121,2025-11-09,13.52,1,3.91,0.0
Perpignan,42.6985304,2.8953121,2025-11-09,11.74,4,2.92,0.0
Perpignan,42.6985304,2.8953121,2025-11-10,10.85,43,2.48,0.0
Perpignan,42.6985304,2.8953121,2025-11-10,10.41,89,2.23,0.0
Perpignan,42.6985304,2.8953121,2025-11-10,10.51,95,1.69,0.0
Perpignan,42.6985304,2.8953121,2025-11-10,13.56,95,1.02,0.0
Perpignan,42.6985304,2.8953121,2025-11-10,17.39,57,1.26,0.0
Perpignan,42.6985304,2.8953121,2025-11-10,17.33,18,1.94,0.0
Perpignan,42.6985304,2.8953121,2025-11-10,13.88,26,1.37,0.0
Perpignan,42.6985304,2.8953121,2025-11-10,13.04,100,1.91,0.0
Perpignan,42.6985304,2.8953121,2025-11-11,12.46,98,1.88,0.0
Perpignan,42.6985304,2.8953121,2025-11-11,11.82,22,1.49,0.0
Perpignan,42.6985304,2.8953121,2025-11-11,11.48,11,0.25,0.0
Perpignan,42.6985304,2.8953121,2025-11-11,14.25,0,0.68,0.0
Perpignan,42.6985304,2.8953121,2025-11-11,16.48,0,2.8,0.0
Perpignan,42.6985304,2.8953121,2025-11-11,16.61,4,2.81,0.0
Besançon,47.2380222,6.0243622,2025-11-06,12.66,100,1.46,0.0
Besançon,47.2380222,6.0243622,2025-11-06,8.71,100,1.62,0.0
Besançon,47.2380222,6.0243622,2025-11-07,4.74,82,0.82,0.0
Besançon,47.2380222,6.0243622,2025-11-07,3.47,21,1.22,0.0
Besançon,47.2380222,6.0243622,2025-11-07,5.24,18,1.15,0.0
Besançon,47.2380222,6.0243622,2025-11-07,10.48,44,0.99,0.0
Besançon,47.2380222,6.0243622,2025-11-07,13.6,72,1.0,0.0
Besançon,47.2380222,6.0243622,2025-11-07,12.53,98,0.55,0.0
Besançon,47.2380222,6.0243622,2025-11-07,8.63,99,1.03,0.0
Besançon,47.2380222,6.0243622,2025-11-07,8.35,99,1.13,0.0
Besançon,47.2380222,6.0243622,2025-11-08,7.91,100,0.91,0.0
Besançon,47.2380222,6.0243622,2025-11-08,8.43,86,0.73,0.0
Besançon,47.2380222,6.0243622,2025-11-08,9.13,93,0.97,0.0
Besançon,47.2380222,6.0243622,2025-11-08,9.96,97,0.96,0.0
Besançon,47.2380222,6.0243622,2025-11-08,10.37,98,0.56,0.0
Besançon,47.2380222,6.0243622,2025-11-08,10.11,100,0.41,0.0
Besançon,47.2380222,6.0243622,2025-11-08,9.42,100,0.11,0.0
Besançon,47.2380222,6.0243622,2025-11-08,9.28,100,0.32,0.0
Besançon,47.2380222,6.0243622,2025-11-09,9.13,100,0.27,0.0
Besançon,47.2380222,6.0243622,2025-11-09,8.79,100,0.61,0.16
Besançon,47.2380222,6.0243622,2025-11-09,7.85,99,0.21,0.18
Besançon,47.2380222,6.0243622,2025-11-09,10.59,91,1.04,0.0
Besançon,47.2380222,6.0243622,2025-11-09,11.64,92,1.4,0.0
Besançon,47.2380222,6.0243622,2025-11-09,11.24,100,0.92,0.21
Besançon,47.2380222,6.0243622,2025-11-09,10.28,100,0.74,0.0
Besançon,47.2380222,6.0243622,2025-11-09,9.79,100,0.55,0.2
Besançon,47.2380222,6.0243622,2025-11-10,8.18,94,0.49,0.0
Besançon,47.2380222,6.0243622,2025-11-10,8.02,71,0.44,0.0
Besançon,47.2380222,6.0243622,2025-11-10,8.35,85,0.36,0.0
Besançon,47.2380222,6.0243622,2025-11-10,10.25,69,0.62,0.0
Besançon,47.2380222,6.0243622,2025-11-10,12.86,45,1.02,0.0
Besançon,47.2380222,6.0243622,2025-11-10,11.69,70,0.8,0.0
Besançon,47.2380222,6.0243622,2025-11-10,9.01,83,0.49,0.0
Besançon,47.2380222,6.0243622,2025-11-10,7.35,99,1.19,0.0
Besançon,47.2380222,6.0243622,2025-11-11,6.93,96,0.91,0.0
Besançon,47.2380222,6.0243622,2025-11-11,8.14,92,0.62,0.0
Besançon,47.2380222,6.0243622,2025-11-11,7.64,77,0.93,0.0
Besançon,47.2380222,6.0243622,2025-11-11,10.18,69,0.67,0.0
Besançon,47.2380222,6.0243622,2025-11-11,13.16,56,1.62,0.0
Besançon,47.2380222,6.0243622,2025-11-11,11.78,31,1.79,0.0
Orléans,47.9027336,1.9086066,2025-11-06,14.1,95,1.51,0.0
Orléans,47.9027336,1.9086066,2025-11-06,12.91,99,0.92,0.0
Orléans,47.9027336,1.9086066,2025-11-07,9.32,72,1.86,0.0
Orléans,47.9027336,1.9086066,2025-11-07,9.06,34,2.02,0.0
Orléans,47.9027336,1.9086066,2025-11-07,8.98,47,2.8,0.0
Orléans,47.9027336,1.9086066,2025-11-07,12.16,39,4.2,0.0
Orléans,47.9027336,1.9086066,2025-11-07,13.29,67,3.6,0.0
Orléans,47.9027336,1.9086066,2025-11-07,13.72,100,3.06,0.0
Orléans,47.9027336,1.9086066,2025-11-07,11.61,96,1.94,0.0
Orléans,47.9027336,1.9086066,2025-11-07,10.65,45,2.48,0.0
Orléans,47.9027336,1.9086066,2025-11-08,10.15,51,2.55,0.0
Orléans,47.9027336,1.9086066,2025-11-08,10.66,100,2.29,0.54
Orléans,47.9027336,1.9086066,2025-11-08,10.8,100,1.97,0.51
Orléans,47.9027336,1.9086066,2025-11-08,12.08,100,1.98,0.0
Orléans,47.9027336,1.9086066,2025-11-08,13.17,100,3.0,0.27
Orléans,47.9027336,1.9086066,2025-11-08,14.03,100,2.57,0.0
Orléans,47.9027336,1.9086066,2025-11-08,11.44,97,2.25,0.0
Orléans,47.9027336,1.9086066,2025-11-08,11.99,100,2.41,0.0
Orléans,47.9027336,1.9086066,2025-11-09,11.51,100,3.08,0.0
Orléans,47.9027336,1.9086066,2025-11-09,8.75,71,2.01,0.0
Orléans,47.9027336,1.9086066,2025-11-09,8.07,57,1.89,0.0
Orléans,47.9027336,1.9086066,2025-11-09,10.34,16,1.48,0.0
Orléans,47.9027336,1.9086066,2025-11-09,13.44,20,2.3,0.0
Orléans,47.9027336,1.9086066,2025-11-09,13.68,26,1.65,0.0
Orléans,47.9027336,1.9086066,2025-11-09,10.14,18,1.43,0.0
Orléans,47.9027336,1.9086066,2025-11-09,8.81,19,1.63,0.0
Orléans,47.9027336,1.9086066,2025-11-10,8.08,45,2.11,0.0
Orléans,47.9027336,1.9086066,2025-11-10,7.39,100,2.26,0.0
Orléans,47.9027336,1.9086066,2025-11-10,6.97,89,2.35,0.0
Orléans,47.9027336,1.9086066,2025-11-10,9.16,98,3.13,0.0
Orléans,47.9027336,1.9086066,2025-11-10,12.28,90,3.21,0.0
Orléans,47.9027336,1.9086066,2025-11-10,11.76,100,3.21,0.0
Orléans,47.9027336,1.9086066,2025-11-10,10.14,100,2.62,1.5
Orléans,47.9027336,1.9086066,2025-11-10,10.41,97,2.33,0.3
Orléans,47.9027336,1.9086066,2025-11-11,9.65,98,1.94,0.0
Orléans,47.9027336,1.9086066,2025-11-11,9.41,98,1.67,0.0
Orléans,47.9027336,1.9086066,2025-11-11,8.56,97,1.96,0.0
Orléans,47.9027336,1.9086066,2025-11-11,11.06,58,2.16,0.0
Orléans,47.9027336,1.9086066,2025-11-11,14.2,79,2.02,0.0
Orléans,47.9027336,1.9086066,2025-11-11,14.61,100,2.15,0.0
Rouen,49.4404591,1.0939658,2025-11-06,15.31,100,2.84,0.0
Rouen,49.4404591,1.0939658,2025-11-06,13.21,93,2.45,0.0
Rouen,49.4404591,1.0939658,2025-11-07,11.8,94,2.31,0.0
Rouen,49.4404591,1.0939658,2025-11-07,10.74,95,3.03,0.18
Rouen,49.4404591,1.0939658,2025-11-07,10.67,62,2.46,0.0
Rouen,49.4404591,1.0939658,2025-11-07,12.59,58,3.75,0.0
Rouen,49.4404591,1.0939658,2025-11-07,15.78,44,6.2,0.0
Rouen,49.4404591,1.0939658,2025-11-07,13.79,98,4.48,0.0
Rouen,49.4404591,1.0939658,2025-11-07,12.99,96,3.54,0.0
Rouen,49.4404591,1.0939658,2025-11-07,12.56,96,3.59,0.41
Rouen,49.4404591,1.0939658,2025-11-08,12.88,98,3.2,0.24
Rouen,49.4404591,1.0939658,2025-11-08,12.63,100,1.94,0.0
Rouen,49.4404591,1.0939658,2025-11-08,12.19,100,3.15,0.73
Rouen,49.4404591,1.0939658,2025-11-08,12.8,100,2.89,0.0
Rouen,49.4404591,1.0939658,2025-11-08,15.9,87,3.94,0.0
Rouen,49.4404591,1.0939658,2025-11-08,14.93,95,3.81,0.15
Rouen,49.4404591,1.0939658,2025-11-08,10.55,70,2.31,0.0
Rouen,49.4404591,1.0939658,2025-11-08,9.39,22,2.1,0.0
Rouen,49.4404591,1.0939658,2025-11-09,9.01,17,2.21,0.0
Rouen,49.4404591,1.0939658,2025-11-09,8.48,14,1.55,0.0
Rouen,49.4404591,1.0939658,2025-11-09,8.21,16,1.3,0.0
Rouen,49.4404591,1.0939658,2025-11-09,10.9,39,1.55,0.0
Rouen,49.4404591,1.0939658,2025-11-09,13.77,35,2.53,0.0
Rouen,49.4404591,1.0939658,2025-11-09,13.98,15,1.56,0.0
Rouen,49.4404591,1.0939658,2025-11-09,9.88,43,1.64,0.0
Rouen,49.4404591,1.0939658,2025-11-09,8.57,35,2.38,0.0
Rouen,49.4404591,1.0939658,2025-11-10,8.06,51,2.71,0.0
Rouen,49.4404591,1.0939658,2025-11-10,7.65,56,2.69,0.0
Rouen,49.4404591,1.0939658,2025-11-10,8.68,77,3.69,0.0
Rouen,49.4404591,1.0939658,2025-11-10,9.27,100,3.49,1.5
Rouen,49.4404591,1.0939658,2025-11-10,9.84,100,3.26,2.52
Rouen,49.4404591,1.0939658,2025-11-10,10.54,100,3.26,2.7
Rouen,49.4404591,1.0939658,2025-11-10,9.07,92,2.95,0.0
Rouen,49.4404591,1.0939658,2025-11-10,10.37,96,1.86,0.0
Rouen,49.4404591,1.0939658,2025-11-11,8.7,82,2.13,0.0
Rouen,49.4404591,1.0939658,2025-11-11,8.34,98,2.17,0.0
Rouen,49.4404591,1.0939658,2025-11-11,7.81,73,2.42,0.0
Rouen,49.4404591,1.0939658,2025-11-11,9.79,49,2.47,0.0
Rouen,49.4404591,1.0939658,2025-11-11,13.25,75,3.67,0.0
Rouen,49.4404591,1.0939658,2025-11-11,13.24,100,3.37,0.0
Mulhouse,47.7467233,7.3389937,2025-11-06,11.26,100,0.78,0.0
Mulhouse,47.7467233,7.3389937,2025-11-06,8.08,100,0.62,0.0
Mulhouse,47.7467233,7.3389937,2025-11-07,5.21,100,0.45,0.0
Mulhouse,47.7467233,7.3389937,2025-11-07,4.14,99,0.8,0.0
Mulhouse,47.7467233,7.3389937,2025-11-07,3.83,67,1.2,0.0
Mulhouse,47.7467233,7.3389937,2025-11-07,8.99,5,1.91,0.0
Mulhouse,47.7467233,7.3389937,2025-11-07,12.62,36,2.32,0.0
Mulhouse,47.7467233,7.3389937,2025-11-07,11.73,100,1.4,0.0
Mulhouse,47.7467233,7.3389937,2025-11-07,8.55,100,1.1,0.0
Mulhouse,47.7467233,7.3389937,2025-11-07,7.22,76,1.25,0.0
Mulhouse,47.7467233,7.3389937,2025-11-08,6.36,40,1.27,0.0
Mulhouse,47.7467233,7.3389937,2025-11-08,5.86,8,1.29,0.0
Mulhouse,47.7467233,7.3389937,2025-11-08,5.55,19,1.12,0.0
Mulhouse,47.7467233,7.3389937,2025-11-08,8.99,38,0.64,0.0
Mulhouse,47.7467233,7.3389937,2025-11-08,12.29,42,0.59,0.0
Mulhouse,47.7467233,7.3389937,2025-11-08,12.06,78,0.51,0.0
Mulhouse,47.7467233,7.3389937,2025-11-08,10.39,89,0.59,0.0
Mulhouse,47.7467233,7.3389937,2025-11-08,9.87,100,1.19,0.14
Mulhouse,47.7467233,7.3389937,2025-11-09,9.51,99,1.06,0.0
Mulhouse,47.7467233,7.3389937,2025-11-09,8.79,100,1.24,0.0
Mulhouse,47.7467233,7.3389937,2025-11-09,8.87,100,1.69,0.0
Mulhouse,47.7467233,7.3389937,2025-11-09,10.98,94,1.24,0.0
Mulhouse,47.7467233,7.3389937,2025-11-09,13.36,93,1.28,0.22
Mulhouse,47.7467233,7.3389937,2025-11-09,12.4,59,1.34,0.43
Mulhouse,47.7467233,7.3389937,2025-11-09,9.22,65,1.67,0.34
Mulhouse,47.7467233,7.3389937,2025-11-09,8.16,70,1.04,0.11
Mulhouse,47.7467233,7.3389937,2025-11-10,8.71,84,1.49,0.0
Mulhouse,47.7467233,7.3389937,2025-11-10,8.38,99,0.9,0.0
Mulhouse,47.7467233,7.3389937,2025-11-10,6.92,81,1.3,0.0
Mulhouse,47.7467233,7.3389937,2025-11-10,10.26,29,1.43,0.0
Mulhouse,47.7467233,7.3389937,2025-11-10,12.43,34,1.13,0.0
Mulhouse,47.7467233,7.3389937,2025-11-10,11.91,39,0.71,0.0
Mulhouse,47.7467233,7.3389937,2025-11-10,9.09,56,0.79,0.0
Mulhouse,47.7467233,7.3389937,2025-11-10,7.55,70,1.14,0.0
Mulhouse,47.7467233,7.3389937,2025-11-11,7.15,83,1.71,0.0
Mulhouse,47.7467233,7.3389937,2025-11-11,6.58,90,1.62,0.0
Mulhouse,47.7467233,7.3389937,2025-11-11,6.01,76,1.42,0.0
Mulhouse,47.7467233,7.3389937,2025-11-11,9.13,88,1.26,0.0
Mulhouse,47.7467233,7.3389937,2025-11-11,11.56,90,1.07,0.0
Mulhouse,47.7467233,7.3389937,2025-11-11,11.19,54,1.35,0.0
Caen,49.1813403,-0.3635615,2025-11-06,15.58,75,3.24,0.0
Caen,49.1813403,-0.3635615,2025-11-06,12.75,90,2.55,0.0
Caen,49.1813403,-0.3635615,2025-11-07,10.06,99,3.14,0.1
Caen,49.1813403,-0.3635615,2025-11-07,10.38,88,2.61,0.0
Caen,49.1813403,-0.3635615,2025-11-07,10.29,76,3.33,0.0
Caen,49.1813403,-0.3635615,2025-11-07,12.56,6,5.66,0.0
Caen,49.1813403,-0.3635615,2025-11-07,14.58,44,5.63,0.0
Caen,49.1813403,-0.3635615,2025-11-07,14.73,89,5.69,0.0
Caen,49.1813403,-0.3635615,2025-11-07,13.51,94,6.42,0.23
Caen,49.1813403,-0.3635615,2025-11-07,13.31,100,3.64,2.51
Caen,49.1813403,-0.3635615,2025-11-08,11.33,100,2.88,0.0
Caen,49.1813403,-0.3635615,2025-11-08,10.18,100,2.59,0.0
Caen,49.1813403,-0.3635615,2025-11-08,9.37,100,2.61,0.0
Caen,49.1813403,-0.3635615,2025-11-08,11.46,88,3.07,0.0
Caen,49.1813403,-0.3635615,2025-11-08,14.32,92,4.69,0.0
Caen,49.1813403,-0.3635615,2025-11-08,13.72,44,3.8,0.0
Caen,49.1813403,-0.3635615,2025-11-08,10.24,28,3.0,0.0
Caen,49.1813403,-0.3635615,2025-11-08,9.07,43,3.18,0.0
Caen,49.1813403,-0.3635615,2025-11-09,7.51,25,2.51,0.0
Caen,49.1813403,-0.3635615,2025-11-09,7.16,0,2.4,0.0
Caen,49.1813403,-0.3635615,2025-11-09,6.81,4,2.45,0.0
Caen,49.1813403,-0.3635615,2025-11-09,9.78,71,2.27,0.0
Caen,49.1813403,-0.3635615,2025-11-09,14.15,48,3.48,0.0
Caen,49.1813403,-0.3635615,2025-11-09,14.06,57,3.04,0.0
Caen,49.1813403,-0.3635615,2025-11-09,8.89,71,3.22,0.0
Caen,49.1813403,-0.3635615,2025-11-09,8.0,94,3.6,0.0
Caen,49.1813403,-0.3635615,2025-11-10,9.76,97,4.83,0.0
Caen,49.1813403,-0.3635615,2025-11-10,10.52,100,5.1,0.12
Caen,49.1813403,-0.3635615,2025-11-10,10.58,100,5.09,1.71
Caen,49.1813403,-0.3635615,2025-11-10,11.06,100,5.27,0.3
Caen,49.1813403,-0.3635615,2025-11-10,11.41,100,4.31,4.39
Caen,49.1813403,-0.3635615,2025-11-10,12.23,100,3.62,0.13
Caen,49.1813403,-0.3635615,2025-11-10,11.42,87,2.63,0.0
Caen,49.1813403,-0.3635615,2025-11-10,9.31,50,2.6,0.0
Caen,49.1813403,-0.3635615,2025-11-11,8.98,74,3.24,0.0
Caen,49.1813403,-0.3635615,2025-11-11,7.77,89,3.07,0.0
Caen,49.1813403,-0.3635615,2025-11-11,7.32,90,3.25,0.0
Caen,49.1813403,-0.3635615,2025-11-11,9.88,100,3.79,0.0
Caen,49.1813403,-0.3635615,2025-11-11,13.51,100,4.45,0.0
Caen,49.1813403,-0.3635615,2025-11-11,12.92,100,4.29,0.0
Nancy,48.6937223,6.1834097,2025-11-06,15.19,33,1.35,0.0
Nancy,48.6937223,6.1834097,2025-11-06,11.02,66,1.31,0.0
Nancy,48.6937223,6.1834097,2025-11-07,6.15,97,0.53,0.0
Nancy,48.6937223,6.1834097,2025-11-07,5.57,95,0.84,0.0
Nancy,48.6937223,6.1834097,2025-11-07,3.98,56,1.08,0.0
Nancy,48.6937223,6.1834097,2025-11-07,10.55,11,1.21,0.0
Nancy,48.6937223,6.1834097,2025-11-07,14.36,13,0.95,0.0
Nancy,48.6937223,6.1834097,2025-11-07,13.5,87,0.54,0.0
Nancy,48.6937223,6.1834097,2025-11-07,10.29,85,0.88,0.0
Nancy,48.6937223,6.1834097,2025-11-07,9.41,99,0.79,0.0
Nancy,48.6937223,6.1834097,2025-11-08,8.69,97,0.81,0.0
Nancy,48.6937223,6.1834097,2025-11-08,7.98,9,0.6,0.0
Nancy,48.6937223,6.1834097,2025-11-08,7.35,7,0.69,0.0
Nancy,48.6937223,6.1834097,2025-11-08,10.51,6,0.35,0.0
Nancy,48.6937223,6.1834097,2025-11-08,13.66,9,1.81,0.0
Nancy,48.6937223,6.1834097,2025-11-08,13.09,65,1.21,0.0
Nancy,48.6937223,6.1834097,2025-11-08,9.91,44,0.48,0.0
Nancy,48.6937223,6.1834097,2025-11-08,10.71,79,0.88,0.0
Nancy,48.6937223,6.1834097,2025-11-09,10.43,90,1.11,0.0
Nancy,48.6937223,6.1834097,2025-11-09,10.06,100,0.96,0.0
Nancy,48.6937223,6.1834097,2025-11-09,9.91,100,1.18,0.0
Nancy,48.6937223,6.1834097,2025-11-09,10.43,100,1.31,0.44
Nancy,48.6937223,6.1834097,2025-11-09,11.42,100,2.98,0.6
Nancy,48.6937223,6.1834097,2025-11-09,9.73,100,2.16,0.44
Nancy,48.6937223,6.1834097,2025-11-09,9.9,100,0.68,0.81
Nancy,48.6937223,6.1834097,2025-11-09,8.88,82,1.03,0.0
Nancy,48.6937223,6.1834097,2025-11-10,8.79,86,1.24,0.0
Nancy,48.6937223,6.1834097,2025-11-10,8.93,99,1.05,0.0
Nancy,48.6937223,6.1834097,2025-11-10,8.1,94,1.02,0.0
Nancy,48.6937223,6.1834097,2025-11-10,9.98,84,0.97,0.0
Nancy,48.6937223,6.1834097,2025-11-10,12.53,66,1.39,0.0
Nancy,48.6937223,6.1834097,2025-11-10,11.84,92,0.46,0.0
Nancy,48.6937223,6.1834097,2025-11-10,9.21,92,0.96,0.0
Nancy,48.6937223,6.1834097,2025-11-10,8.64,100,1.08,0.0
Nancy,48.6937223,6.1834097,2025-11-11,9.15,100,1.1,0.0
Nancy,48.6937223,6.1834097,2025-11-11,9.04,100,1.31,0.0
Nancy,48.6937223,6.1834097,2025-11-11,9.2,100,1.34,0.0
Nancy,48.6937223,6.1834097,2025-11-11,10.35,99,1.2,0.0
Nancy,48.6937223,6.1834097,2025-11-11,11.51,100,0.53,0.0
Nancy,48.6937223,6.1834097,2025-11-11,11.67,83,0.73,0.0
Argenteuil,48.9479069,2.2481797,2025-11-06,14.36,83,1.27,0.0
Argenteuil,48.9479069,2.2481797,2025-11-06,12.34,84,1.5,0.0
Argenteuil,48.9479069,2.2481797,2025-11-07,10.57,61,1.54,0.0
Argenteuil,48.9479069,2.2481797,2025-11-07,9.09,32,1.74,0.0
Argenteuil,48.9479069,2.2481797,2025-11-07,8.89,23,2.99,0.0
Argenteuil,48.9479069,2.2481797,2025-11-07,12.12,32,3.25,0.0
Argenteuil,48.9479069,2.2481797,2025-11-07,15.16,52,4.27,0.0
Argenteuil,48.9479069,2.2481797,2025-11-07,14.09,79,3.53,0.0
Argenteuil,48.9479069,2.2481797,2025-11-07,13.86,89,2.55,0.0
Argenteuil,48.9479069,2.2481797,2025-11-07,13.21,100,2.05,0.0
Argenteuil,48.9479069,2.2481797,2025-11-08,12.57,100,2.28,0.0
Argenteuil,48.9479069,2.2481797,2025-11-08,12.19,100,1.95,0.0
Argenteuil,48.9479069,2.2481797,2025-11-08,11.92,100,1.39,0.0
Argenteuil,48.9479069,2.2481797,2025-11-08,12.42,100,0.88,0.0
Argenteuil,48.9479069,2.2481797,2025-11-08,12.98,100,2.82,0.48
Argenteuil,48.9479069,2.2481797,2025-11-08,13.76,100,2.11,0.63
Argenteuil,48.9479069,2.2481797,2025-11-08,12.52,98,2.29,0.34
Argenteuil,48.9479069,2.2481797,2025-11-08,10.82,38,2.05,0.0
Argenteuil,48.9479069,2.2481797,2025-11-09,9.86,36,2.02,0.0
Argenteuil,48.9479069,2.2481797,2025-11-09,9.2,45,1.55,0.0
Argenteuil,48.9479069,2.2481797,2025-11-09,8.65,45,1.59,0.0
Argenteuil,48.9479069,2.2481797,2025-11-09,10.12,19,1.34,0.0
Argenteuil,48.9479069,2.2481797,2025-11-09,13.14,12,1.34,0.0
Argenteuil,48.9479069,2.2481797,2025-11-09,13.89,8,0.87,0.0
Argenteuil,48.9479069,2.2481797,2025-11-09,11.91,8,1.04,0.0
Argenteuil,48.9479069,2.2481797,2025-11-09,10.63,25,1.47,0.0
Argenteuil,48.9479069,2.2481797,2025-11-10,9.6,16,1.53,0.0
Argenteuil,48.9479069,2.2481797,2025-11-10,8.92,95,1.77,0.0
Argenteuil,48.9479069,2.2481797,2025-11-10,8.58,93,2.02,0.0
Argenteuil,48.9479069,2.2481797,2025-11-10,9.7,100,3.17,0.0
Argenteuil,48.9479069,2.2481797,2025-11-10,11.12,99,3.31,0.0
Argenteuil,48.9479069,2.2481797,2025-11-10,10.55,100,2.71,0.71
Argenteuil,48.9479069,2.2481797,2025-11-10,10.73,100,2.89,0.31
Argenteuil,48.9479069,2.2481797,2025-11-10,10.25,94,2.25,0.0
Argenteuil,48.9479069,2.2481797,2025-11-11,10.59,97,1.89,0.0
Argenteuil,48.9479069,2.2481797,2025-11-11,10.47,90,1.75,0.0
Argenteuil,48.9479069,2.2481797,2025-11-11,9.56,92,1.42,0.0
Argenteuil,48.9479069,2.2481797,2025-11-11,10.78,45,1.96,0.0
Argenteuil,48.9479069,2.2481797,2025-11-11,13.37,56,2.61,0.0
Argenteuil,48.9479069,2.2481797,2025-11-11,13.85,100,2.0,0.0
